url;вердикт;приоритет;показы;клики;недобор_кликов;статья;соответствие;выбор;метатеги;достоверность;ссылки;каннибализация;критично;внимание;проверить;почему
/catalog/vozdushnye-kompressory/po-tipu-privoda/pryamoy/;ПЕРЕГЕНЕРАЦИЯ;2;142;0;1;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;2;2;1;Чужой текст на 1 349 знаков без единого бренда, модели, числа и ссылки на раздел из 11 030 позиций, плюс утверждение про непрерывную работу 10-12 часов, которое противоречит остальному корпусу и прода
/catalog/zapasnye-chasti-i-raskhodniki/vozdushnye-filtry/;ПРАВКА;2;141;1;1;ОК;ОК;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;3;1;Статья по делу и точно следует справке категории, но её title и description продублированы ещё на десяти разделах запчастей, бренды-аналоги названы оригиналами, а перелинковка по сервисной цепочке из 
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/aztec/;ПРАВКА;2;140;1;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ОК;1;3;3;Статья про AZTEC и по теме раздела, но целый H2 'Альтернатива в каталоге' уводит на конкурирующий бренд Enger (158 позиций против 7 у AZTEC), числа подбора и надбавки не подтверждены ничем (fakty_bren
/catalog/vozdushnye-kompressory/mark/;ПЕРЕГЕНЕРАЦИЯ;2;138;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;3;4;1;"В первом же абзаце склейка характеристик разных множеств: мощность обрезана до 75 кВт вопреки fakty_brenda (4-160 кВт), а производительность 0.46-28.8 м³/мин взята от полного ряда до 160 кВт; ценовой "
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/remennyy/;ПРАВКА;2;138;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;3;2;2;Статья по теме раздела, но модельный ряд назван наполовину (DALI 47 и DALGAKIRAN 36 позиций из 286 не упомянуты), блок 'Стоимость и поставка' не содержит ни одной цифры при известном диапазоне 1,15-1,
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/maslyanyy/;ПРАВКА;2;135;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;КРИТИЧНО;3;4;0;Основной текст и FAQ одной страницы прямо противоречат друг другу по покраске ('не подходит для покрасочных камер' против 'для покраски автомобилей и металлоконструкций масляный компрессор подходит'),
/catalog/vozdushnye-kompressory/bezhetsk/;ПЕРЕГЕНЕРАЦИЯ;2;134;0;0;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ОК;3;4;0;"Модельный ряд назван неверно: 'мощностью 4, 5.5 и 7.5 кВт' в трёх давлениях даёт максимум 18 исполнений, тогда как статья сама заявляет 140 вариантов, а в каталоге есть карточка АСО-ВК22-10М2.ОВ-500; "
/catalog/vozdushnye-kompressory/po-komplektatsii/s-osushitelem/;ПЕРЕГЕНЕРАЦИЯ;2;134;1;1;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;4;3;0;Чужой старый текст на 1840 знаков: описывает машины с ресивером, тогда как раздел по собственному description - 'с осушителем без ресивера', содержит внутреннее противоречие про привод и осушитель, ло
/catalog/vozdushnye-kompressory/po-tipu/vintovye/30000-to-30000/;ПЕРЕГЕНЕРАЦИЯ;2;134;0;1;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;3;3;1;"Блок 'Модели в продаже' называет не тот состав раздела: крупнейший бренд ЗИФ (17 позиций из 71) пропущен, Airpol, ARIACOM, ZEGA и РКЗ тоже, а названный AIRRUS в фасетах отсутствует; плюс арифметика в "
/catalog/vozdushnye-kompressory/kompressory-s-resiverom-500-l/;ПЕРЕГЕНЕРАЦИЯ;2;127;1;0;ОК;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;КРИТИЧНО;КРИТИЧНО;4;3;0;Статья своим же правилом подбора опровергает собственный раздел: ресивер 500 л назван оптимальным для машин 2.5-5 м³/мин, а сам раздел она описывает как машины 4-7.5 кВт (по данным каталога 4 кВт дают
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/50-to-55/;ПЕРЕГЕНЕРАЦИЯ;2;127;0;2;ОК;КРИТИЧНО;ОК;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;2;4;1;"Перечень брендов пропускает крупнейшие в разделе (Enger 116 позиций из 640, DALGAKIRAN 57, ЗИФ 31), причём Enger вынесен в конец как посторонняя альтернатива; а обещание '10-15 постов пескоструйной об"
/catalog/vozdushnye-kompressory/po-tipu/vintovye/remeza/;ПЕРЕГЕНЕРАЦИЯ;2;124;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;КРИТИЧНО;5;3;0;Мощностный диапазон серии ВК растянут почти в девять раз против базы фактов ('от 2,2 до 315 кВт' при fakty_brenda 'от 4 до 37 кВт'), а расшифровка обозначения моделей неверна ('Цифра после букв обозна
/catalog/vozdushnye-kompressory/po-tipu/vintovye/800-to-800/;ПЕРЕГЕНЕРАЦИЯ;2;120;0;1;ОК;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;3;3;1;"Статья описывает не тот параметр: раздел про производительность 800 л/мин (0,8 м³/мин), а все H2 и весь текст - про компрессоры с ресивером на 800 литров; из-за подмены обещания статьи ('несколько цех"
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/250-to-250/;ПЕРЕГЕНЕРАЦИЯ;2;119;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;3;4;0;Раздел построен по мощности (razdel.primery_modeley начинается со значения фильтра '250 кВт', соседние ветки этого же уровня - 100-to-132, 110-to-110, 225-to-225), а H1, title и вся статья описывают р
/catalog/vozdushnye-kompressory/po-moshchnosti/315-kvt/;ПРАВКА;2;118;0;2;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;2;5;0;Статья по теме и в основном достоверна, но основной текст и FAQ противоречат друг другу по энергопотреблению ('сотни тысяч киловатт-часов в год' против 'более 2 миллионов кВт*ч в год') и по проценту э
/catalog/vozdushnye-kompressory/po-moshchnosti/55-kvt/;ПРАВКА;2;118;0;1;ОК;КРИТИЧНО;ОК;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;3;4;0;Инженерная часть статьи лучшая в батче и внутренне непротиворечива, но блок 'Что доступно в продаже' описывает не тот раздел: крупнейший бренд Enger (211 позиций из 1020) не назван и вынесен в конец к
/catalog/vozdushnye-kompressory/po-tipu/vintovye/maslyanyy/;ПРАВКА;2;115;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;2;3;2;Тема статьи совпадает с разделом и ключами, но H2 «Бренды и исполнения» описывает не тот состав раздела (названы Dali и Hansmann, которых в фасетах нет, пропущен второй по величине DALGAKIRAN), плюс ш
/catalog/podgotovka-vozdukha/;ПРАВКА;2;114;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ОК;ОК;2;2;2;Инженерная часть добротная и совпадает со spravka_kategorii, но статья занижает раздел в двадцать раз («78 моделей» при 133 страницах пагинации), не называет ни одного бренда раздела, а title и H1 пот
/catalog/zapasnye-chasti-i-raskhodniki/remkomplekty/;ПРАВКА;2;114;0;0;ОК;ОК;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ОК;1;1;2;Статья написана правильно и точно про ремкомплекты, но H1, title и description на живой странице скопированы с раздела воздушных фильтров и не имеют к содержимому раздела никакого отношения.
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/225-to-225/;ПЕРЕГЕНЕРАЦИЯ;2;113;0;1;ОК;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;3;2;1;"В разделе всего две позиции, из них одна - битая карточка с названием «225 кВт», а единственная реальная машина MASTER BLAST BP-22/22 в статье не упомянута ни разу; зато целый H2 отдан бренду Enger, к"
/catalog/vozdushnye-kompressory/dali/;ПЕРЕГЕНЕРАЦИЯ;2;112;1;0;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;3;1;2;"Статья описывает серии EN и DLVF (2,2-5 и 25-35 бар), которых в разделе нет ни одной позиции, а все 440 реальных позиций (DL-x/8, /10, /13 RA и GA) не описаны; диапазон мощности серии EN завышен и зан"
/catalog/vozdushnye-kompressory/po-tipu/vintovye/atlas-copco/;ПЕРЕГЕНЕРАЦИЯ;2;111;1;0;ОК;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;2;1;4;Раздел на 120 позиций состоит из дизельных передвижных XAS/U и безмасляных ZR ценой 793 тыс. - 1,25 млн руб., а вся статья написана про электрические GX, G и GA мощностью 2-15 кВт, которых в разделе н
/catalog/vozdushnye-kompressory/po-tipu/vintovye/hansmann/;ПРАВКА;2;111;0;1;ОК;ОК;ОК;КРИТИЧНО;ВНИМАНИЕ;ОК;КРИТИЧНО;2;1;2;Тело статьи почти дословно совпадает с базой фактов и запреты kb соблюдены, но в description стоит давление 8-16 бар, которого нет ни в базе, ни в самой статье, а брендовая страница Hansmann системно 
/catalog/vozdushnye-kompressory/po-tipu/;ПЕРЕГЕНЕРАЦИЯ;2;109;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;2;0;3;Страница-хаб называется 'по типу', в title перечислено шесть типов, а статья раскрывает два (винтовые и роторные воздуходувки) и называет два бренда из сорока, игнорируя поршневые, спиральные, безмасл
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/100-to-132/;ПРАВКА;2;109;0;1;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;4;2;"Статья написана про одну точку 100 кВт, а раздел покрывает диапазон 100-132 кВт и состоит в основном из машин 110 и 132 кВт; плюс два внутренних противоречия по экономии частотника и недоказанное «мод"
/catalog/vozdushnye-kompressory/po-komplektatsii/s-chastotnym-preobrazovatelem/;ПЕРЕГЕНЕРАЦИЯ;2;108;0;0;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;2;3;1;"Статья чужая (legacy, флаг СТАТЬЯ_НЕ_НАША), 1888 знаков, без единого факта о разделе, с оборванным списком и пятью неподтверждёнными цифрами; вдобавок у страницы есть полный дубль /po-tipu/vintovye/s-"
/catalog/zapasnye-chasti-i-raskhodniki/maslyanye-filtry/;ПРАВКА;2;106;0;1;ОК;ВНИМАНИЕ;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;1;3;2;Статья по существу хорошая и точно про масляные фильтры, но H1 и title страницы гласят «Воздушные фильтры для компрессоров» (подтверждённая поломка свойств раздела запчастей, флаги TITLE_ДУБЛЬ_x11 и D
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/remeza/;ПРАВКА;2;104;0;1;ОК;КРИТИЧНО;ОК;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ОК;2;2;2;Фактическая часть про Remeza выверена по fakty_brenda почти дословно, но два блока из шести чужие: целый H2 рекламирует конкурента Enger с обесценивающей оговоркой про ресурс, а блок «Цены и факторы с
/catalog/osushiteli/adsorbtsionnye/atlas_copco_osush/;ПРАВКА;2;103;0;0;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ОК;1;3;3;Инженерная часть выверена по spravka_kategorii, но единственный абзац про сам Atlas Copco читает индекс серии CD как м³/мин («от 1 до 25 м³/мин»), что расходится и с ценами раздела, и с расшифровкой с
/catalog/resivery/dnt/;ПРАВКА;2;101;1;0;ОК;ВНИМАНИЕ;ОК;КРИТИЧНО;КРИТИЧНО;ОК;ВНИМАНИЕ;2;4;0;"Статья сужает линейку DNT до «объём от 25 до 150 литров, давление 10 или 16 бар», тогда как fakty_brenda дают 25-900 литров, а в каталоге есть карточки РВ 250-10, РВ 100-40 и РВ 5,0-1,0; плюс в descri"
/catalog/vozdushnye-kompressory/fubag/;ПРАВКА;2;101;0;1;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;КРИТИЧНО;1;3;2;По фактам это лучшая статья батча - все характеристики FSK NEW совпадают с fakty_brenda до цифры, но раздел называется «Воздушные компрессоры Fubag», а статья описывает только винтовые, из-за чего она
/catalog/vozdushnye-kompressory/po-tipu/vintovye/rossiya/;ПРАВКА;2;99;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;1;3;2;Статья про импортонезависимость заканчивается рекомендацией Enger на китайских блоках BAOSI и HANBELL, перечисляет три российских бренда из пяти в фасетах и утверждает, что все машины раздела на 380 В
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/20000-to-20000/;ПРАВКА;2;97;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;2;2;2;Бренды и давления в статье совпадают с карточками, но Enger описан дважды (в перечне и отдельным H2) при четырёх позициях из двадцати четырёх против семнадцати у ЗИФ, счётный пример про 15-20 молотков
/catalog/vozdushnye-kompressory/comaro/;ПРАВКА;2;94;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;2;3;1;Статья называет Comaro китайским заводом, тогда как в фасетах раздела происхождение помечено «Италия-Китай», заявляет мощности до 315 кВт при верхней цене раздела 354 677 руб., путает серии SB и LB и 
/catalog/zapasnye-chasti-i-raskhodniki/vintovye-bloki/;ПРАВКА;2;93;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;ВНИМАНИЕ;ОК;0;3;3;Статья грамотная, но полностью обезличенная: ни одной модели из раздела (Baosi YNT и YNE, HANBELL АС-077, АС-130, АС-240), ни одной цены при вилке 29 989 - 150 410 руб. и ни одной ссылки, при том что 
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/132-to-132/;ПЕРЕГЕНЕРАЦИЯ;2;92;0;1;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ОК;2;4;3;Блок «Модели и бренды» описывает 18 позиций из 80 и не называет два крупнейших бренда раздела (ЗИФ 24, MASTER BLAST 16), а целый H2 отдан бренду с 4 позициями и содержит заявление о гарантии вопреки р
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/kitay/;ПЕРЕГЕНЕРАЦИЯ;2;92;0;1;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;2;5;2;"Крупнейший бренд раздела MASTER BLAST (177 из 580 позиций) не назван ни разу, зато отдельный H2 отдан Enger с заявлением о гарантии вопреки НЕ УТВЕРЖДАТЬ; диапазоны давления и производительности проти"
/catalog/vozdushnye-kompressory/po-tipu/vintovye/kompressory-40-bar/;ПЕРЕГЕНЕРАЦИЯ;2;91;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;КРИТИЧНО;3;3;1;Индекс моделей ЗИФ-ПВ прочитан как киловатты («мощность от 5 до 50 кВт» для машин ценой 7,7-21,8 млн руб.), а замыкающая врезка предлагает как аналог электрические Enger, у которых по fakty_brenda пот
/catalog/vozdushnye-kompressory/po-tipu/vintovye/50000-to-50000/;ПЕРЕГЕНЕРАЦИЯ;2;90;0;1;ОК;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;3;3;2;Статья целиком про ресивер объёмом 50 м³, тогда как раздел про производительность 50 м³/мин: «50000 л/мин» прочитано как «50000 литров», и на этой ошибке построены 4 H2 из 5 и все 4 вопроса FAQ.
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/110-to-110/;ПРАВКА;2;87;0;1;ОК;ОК;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;3;3;2;Тема и перечень брендов совпадают с разделом, но врезка про Enger нарушает гейт достоверности («гарантия до 5 лет»), совет проверять натяжение ремней относится к приводу, которого в разделе нет, и оди
/catalog/osushiteli/adsorbtsionnye/enger_2/goryachey-regeneratsii/;ПЕРЕГЕНЕРАЦИЯ;2;86;0;0;ОК;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;3;2;3;"Главный параметр подбора категории перевёрнут: -20 °C названа точкой росы «для особо сухих процессов», а потолок линейки объявлен -40 °C при том, что в разделе есть 6 исполнений на -70 °C; плюс статья"
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/dalgakiran/;ПЕРЕГЕНЕРАЦИЯ;2;86;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;4;2;2;"На брендовой странице Dalgakiran целый H2 отдан чужому бренду Enger с диапазоном мощности, противоречащим fakty_brenda, и запретным сроком гарантии; плюс «младшая серия F охватывает мощности 2,2-450 к"
/catalog/vozdushnye-kompressory/po-tipu/vintovye/na-resivere/;ПЕРЕГЕНЕРАЦИЯ;2;86;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;2;2;3;Заявленный диапазон «от 2,2 до 315 кВт» не подтверждается ничем в досье и противоречит и ценам, и всем примерам моделей, а перечень брендов пропускает DALGAKIRAN (1166 позиций) и описывает серии Enger
/catalog/vozdushnye-kompressory/po-tipu/vintovye/kompressory-8-bar/;ПРАВКА;2;85;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;0;4;4;Тема и методика подбора в порядке, но перечень брендов пропускает второй по величине ET Compressors и повторяет шаблонный список соседней страницы, мета не покрывает главный запрос «8 атм» (51 показ и
/catalog/vozdushnye-kompressory/renner/;ПРАВКА;2;84;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;2;5;1;Про сам Renner статья написана аккуратно и гейт fakty_brenda соблюдает, но целый H2 на брендовой странице отдан Enger с двумя запретными сроками гарантии, а частотный преобразователь и встроенный осуш
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/7000-to-7000/;ПРАВКА;2;83;0;0;ОК;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;5;1;2;Тема совпадает с разделом, но правки объёмные: в FAQ ошибка в арифметике подбора, завышающая требуемую машину, рекомендованный объём ресивера вдвое больше того, чем комплектуются машины раздела, крупн
/catalog/podgotovka-vozdukha/dookhladiteli/;ПРАВКА;2;82;0;1;ОК;ОК;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ОК;ВНИМАНИЕ;1;3;3;"Статья хорошая и по теме, но у страницы остался старый шаблонный description с опечаткой «Звоните но номеру», и при позициях 1-4 в Google по всему ядру она даёт 54 показа и ноль кликов; плюс запас при"
/catalog/vozdushnye-kompressory/atom/;ПРАВКА;2;81;2;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;1;6;1;Числовая часть полностью сверяется с fakty_brenda - лучший результат в батче, но статья называет Atom заводом, который «выпускает» и «собирает» машины, вопреки пункту НЕ УТВЕРЖДАТЬ про независимого пр
/catalog/vozdushnye-kompressory/po-moshchnosti/500-kvt/;ПРАВКА;2;81;1;0;ОК;ОК;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;1;2;4;Статья по теме и почти вся сверяется с выгрузкой, но шаблонная врезка предлагает на странице 500 кВт машины Enger на блоках BAOSI и HANBELL, документированный диапазон которых 4-30 кВт, да ещё с запре
/catalog/vozdushnye-kompressory/po-tipu/vintovye/atmos/;ПРАВКА;2;78;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ПРОВЕРИТЬ;ВНИМАНИЕ;ВНИМАНИЕ;0;3;3;Статья по теме раздела и без выдуманных чисел, но целый H2 из шести отдан чужому бренду Enger с двумя исходящими ссылками, а в Google по единственному интенту страницы конкурируют три наших URL, и бре
/catalog/vozdushnye-kompressory/turtsiya-belgiya/;ПЕРЕГЕНЕРАЦИЯ;2;78;0;1;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;2;3;1;Основной интент страницы - бельгийский (54 из 78 показов), а в статье про Бельгию нет ни одного факта, зато есть утверждение о низком санкционном риске в противовес западноевропейским брендам, хотя Бе
/catalog/vozdushnye-kompressory/kraftmann/;ПЕРЕГЕНЕРАЦИЯ;2;77;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;4;2;1;Одна и та же выдуманная вилка мощностей 2,2-500 кВт приклеена к трём разным семействам оборудования и противоречит fakty_brenda по каждому, давление серии VEGA внутри статьи названо дважды по-разному,
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/55-to-55/;ПЕРЕГЕНЕРАЦИЯ;2;76;0;1;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;3;3;1;"Перечень брендов не соответствует разделу: названы марки, которых в фасете почти нет, а крупнейший бренд раздела Enger (116 позиций) не назван и подан как внешняя альтернатива; вдобавок заявленные нац"
/catalog/vozdushnye-kompressory/po-tipu/vintovye/kompressory-25-bar/;ПРАВКА;2;76;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ПРОВЕРИТЬ;ВНИМАНИЕ;КРИТИЧНО;0;4;2;Ядро статьи верное и цифры цен сходятся с выгрузкой, но раздел сужен до электрических машин, бренд с 5 позициями назван основой ассортимента наравне с брендом на 51 позицию, маркировка Enger расшифров
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/fubag/;ПРАВКА;2;74;0;1;ОК;ОК;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;ВНИМАНИЕ;0;5;0;"Самая достоверная статья батча: все числа сходятся с fakty_brenda дословно и раздел НЕ УТВЕРЖДАТЬ соблюдён; правки нужны в мете (старое описание с телефоном и HTML-сущностями, нет транслитерации 'фуба"
/catalog/vozdushnye-kompressory/kompressory-23000-l-min/;ПРАВКА;2;73;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ПРОВЕРИТЬ;ВНИМАНИЕ;ОК;0;4;2;Статья про правильную производительность и без выдуманных цен, но игнорирует безмасляную четверть раздела (21 позиция из 80), а перечень основных брендов не совпадает с фасетом: ZEGA с одной позицией 
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/cross-air/;ПЕРЕГЕНЕРАЦИЯ;2;72;0;0;ОК;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ОК;ВНИМАНИЕ;2;3;2;Вилка '5,5-250 кВт' повторена трижды и опровергается самой выгрузкой (максимальная цена раздела 237 588 руб., старшая модель в примерах CA15), причём один раз она приклеена к производительности шиномо
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/abac/;ПЕРЕГЕНЕРАЦИЯ;2;70;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;1;3;2;"Противоречие по MICRON перешло в срез в неизменном виде: в первом абзаце '2.2 до 15 кВт', в третьем блоке '2,2 до 75 кВт', причём вторая вилка прямо противоречит fakty_brenda; вдобавок серия FORMULA, "
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/hansmann/;ПРАВКА;2;69;0;1;ОК;ВНИМАНИЕ;ОК;КРИТИЧНО;ОК;ВНИМАНИЕ;ВНИМАНИЕ;1;2;3;Текст статьи почти дословно соответствует fakty_brenda и раздел НЕ УТВЕРЖДАТЬ соблюдён, но в description стоит 'гарантия 5 лет' против 2 лет в базе фактов и в самой статье, а ссылка на проект с чужим 
/catalog/vozdushnye-kompressory/kompressory-13-bar/;ПЕРЕГЕНЕРАЦИЯ;2;68;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;4;2;0;"Статья про широкий раздел всех компрессоров на 13 бар написана как статья про электрические винтовые, из-за чего дублирует собственный дочерний срез и приписывает ему все 2800 позиций; верхняя граница"
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/kompressory-6-bar/;ПЕРЕГЕНЕРАЦИЯ;2;67;0;1;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;3;2;1;Блок 'Что поставляется в каталоге' описывает не тот ассортимент: обещан ременный привод, которого в разделе нет ни одной позиции (фасет: винтовой=109 и прямой=109), не назван ни один бренд раздела, а 
/catalog/vozdushnye-kompressory/po-tipu/vintovye/55-to-55/;ПЕРЕГЕНЕРАЦИЯ;2;66;0;1;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;3;2;1;Перечень брендов не совпадает с фасетом (крупнейший Enger со 116 позициями не назван и подан как внешняя альтернатива, названы Hansmann и Ironmac с менее чем 12 позициями), статья написана про электри
